Orthogroup	apple_prot	fruticosa_prot	peach_prot	subA___prot	subA_prot	subB_prot	sweet_cherry_prot	Total
OG0027811	0	1	0	0	0	0	1	2
OG0027812	0	1	0	0	1	0	0	2
OG0027813	0	2	0	0	0	0	0	2
OG0027814	0	2	0	0	0	0	0	2
OG0027815	0	2	0	0	0	0	0	2
OG0027816	0	2	0	0	0	0	0	2
OG0027817	0	2	0	0	0	0	0	2
OG0027818	0	1	0	0	1	0	0	2
OG0027819	0	2	0	0	0	0	0	2
OG0027820	0	2	0	0	0	0	0	2
OG0027821	0	2	0	0	0	0	0	2
OG0027822	0	2	0	0	0	0	0	2
OG0027823	0	2	0	0	0	0	0	2
OG0027824	0	2	0	0	0	0	0	2
OG0027825	0	2	0	0	0	0	0	2
OG0027826	0	2	0	0	0	0	0	2
OG0027827	0	2	0	0	0	0	0	2
OG0027828	0	1	0	0	0	1	0	2
OG0027829	0	2	0	0	0	0	0	2
OG0027830	0	2	0	0	0	0	0	2
OG0027831	0	2	0	0	0	0	0	2
OG0027832	0	2	0	0	0	0	0	2
OG0027833	0	2	0	0	0	0	0	2
OG0027834	0	1	0	0	0	0	1	2
OG0027835	0	2	0	0	0	0	0	2
OG0027836	0	2	0	0	0	0	0	2
OG0027837	0	2	0	0	0	0	0	2
OG0027838	0	1	0	0	0	0	1	2
OG0027839	0	2	0	0	0	0	0	2
OG0027840	0	1	0	0	1	0	0	2
OG0027841	0	2	0	0	0	0	0	2
OG0027842	0	2	0	0	0	0	0	2
OG0027843	0	2	0	0	0	0	0	2
OG0027844	0	1	0	0	0	0	1	2
OG0027845	0	2	0	0	0	0	0	2
OG0027846	0	2	0	0	0	0	0	2
OG0027847	0	2	0	0	0	0	0	2
OG0027848	0	1	0	0	1	0	0	2
OG0027849	0	1	0	0	0	0	1	2
OG0027850	0	2	0	0	0	0	0	2
OG0027851	0	1	0	0	1	0	0	2
OG0027852	0	1	0	0	1	0	0	2
OG0027853	0	2	0	0	0	0	0	2
OG0027854	0	2	0	0	0	0	0	2
OG0027855	0	2	0	0	0	0	0	2
OG0027856	0	2	0	0	0	0	0	2
OG0027857	0	2	0	0	0	0	0	2
OG0027858	0	2	0	0	0	0	0	2
OG0027859	0	2	0	0	0	0	0	2
OG0027860	0	2	0	0	0	0	0	2
OG0027861	0	2	0	0	0	0	0	2
OG0027862	0	2	0	0	0	0	0	2
OG0027863	0	2	0	0	0	0	0	2
OG0027864	0	2	0	0	0	0	0	2
OG0027865	0	2	0	0	0	0	0	2
OG0027866	0	1	0	0	1	0	0	2
OG0027867	0	2	0	0	0	0	0	2
OG0027868	0	2	0	0	0	0	0	2
OG0027869	0	2	0	0	0	0	0	2
OG0027870	0	2	0	0	0	0	0	2
OG0027871	0	1	1	0	0	0	0	2
OG0027872	0	2	0	0	0	0	0	2
OG0027873	0	2	0	0	0	0	0	2
OG0027874	0	2	0	0	0	0	0	2
OG0027875	0	2	0	0	0	0	0	2
OG0027876	0	2	0	0	0	0	0	2
OG0027877	0	2	0	0	0	0	0	2
OG0027878	0	1	1	0	0	0	0	2
OG0027879	0	2	0	0	0	0	0	2
OG0027880	0	2	0	0	0	0	0	2
OG0027881	0	2	0	0	0	0	0	2
OG0027882	0	2	0	0	0	0	0	2
OG0027883	0	2	0	0	0	0	0	2
OG0027884	0	2	0	0	0	0	0	2
OG0027885	0	1	0	1	0	0	0	2
OG0027886	0	2	0	0	0	0	0	2
OG0027887	0	2	0	0	0	0	0	2
OG0027888	0	2	0	0	0	0	0	2
OG0027889	0	1	0	0	0	1	0	2
OG0027890	0	1	0	0	1	0	0	2
OG0027891	0	1	0	0	1	0	0	2
OG0027892	0	2	0	0	0	0	0	2
OG0027893	0	2	0	0	0	0	0	2
OG0027894	0	2	0	0	0	0	0	2
OG0027895	0	2	0	0	0	0	0	2
OG0027896	0	2	0	0	0	0	0	2
OG0027897	0	2	0	0	0	0	0	2
OG0027898	0	1	0	0	0	0	1	2
OG0027899	0	2	0	0	0	0	0	2
OG0027900	0	2	0	0	0	0	0	2
OG0027901	0	1	1	0	0	0	0	2
OG0027902	0	1	0	1	0	0	0	2
OG0027903	0	2	0	0	0	0	0	2
OG0027904	0	1	0	0	1	0	0	2
OG0027905	0	1	0	0	1	0	0	2
OG0027906	0	1	0	1	0	0	0	2
OG0027907	0	2	0	0	0	0	0	2
OG0027908	0	2	0	0	0	0	0	2
OG0027909	0	2	0	0	0	0	0	2
OG0027910	0	1	0	1	0	0	0	2
OG0027911	0	2	0	0	0	0	0	2
OG0027912	0	1	0	0	0	1	0	2
OG0027913	0	2	0	0	0	0	0	2
OG0027914	0	2	0	0	0	0	0	2
OG0027915	0	2	0	0	0	0	0	2
OG0027916	0	2	0	0	0	0	0	2
OG0027917	0	2	0	0	0	0	0	2
OG0027918	0	2	0	0	0	0	0	2
OG0027919	0	2	0	0	0	0	0	2
OG0027920	0	2	0	0	0	0	0	2
OG0027921	0	1	0	0	1	0	0	2
OG0027922	0	2	0	0	0	0	0	2
OG0027923	0	2	0	0	0	0	0	2
OG0027924	0	1	0	1	0	0	0	2
OG0027925	0	1	0	1	0	0	0	2
OG0027926	0	2	0	0	0	0	0	2
OG0027927	0	2	0	0	0	0	0	2
OG0027928	0	1	0	1	0	0	0	2
OG0027929	0	1	0	0	0	0	1	2
OG0027930	0	2	0	0	0	0	0	2
OG0027931	0	1	0	1	0	0	0	2
OG0027932	0	2	0	0	0	0	0	2
OG0027933	0	1	0	1	0	0	0	2
OG0027934	0	1	0	0	1	0	0	2
OG0027935	0	2	0	0	0	0	0	2
OG0027936	0	2	0	0	0	0	0	2
OG0027937	0	1	0	1	0	0	0	2
OG0027938	0	2	0	0	0	0	0	2
OG0027939	0	1	0	1	0	0	0	2
OG0027940	0	1	0	1	0	0	0	2
OG0027941	0	2	0	0	0	0	0	2
OG0027942	0	2	0	0	0	0	0	2
OG0027943	0	2	0	0	0	0	0	2
OG0027944	0	2	0	0	0	0	0	2
OG0027945	0	1	0	1	0	0	0	2
OG0027946	0	1	1	0	0	0	0	2
OG0027947	0	1	0	0	0	0	1	2
OG0027948	0	2	0	0	0	0	0	2
OG0027949	0	2	0	0	0	0	0	2
OG0027950	0	2	0	0	0	0	0	2
OG0027951	0	2	0	0	0	0	0	2
OG0027952	0	2	0	0	0	0	0	2
OG0027953	0	2	0	0	0	0	0	2
OG0027954	0	2	0	0	0	0	0	2
OG0027955	0	2	0	0	0	0	0	2
OG0027956	0	1	0	0	0	1	0	2
OG0027957	0	2	0	0	0	0	0	2
OG0027958	0	2	0	0	0	0	0	2
OG0027959	0	2	0	0	0	0	0	2
OG0027960	0	2	0	0	0	0	0	2
OG0027961	0	1	0	0	1	0	0	2
OG0027962	0	2	0	0	0	0	0	2
OG0027963	0	2	0	0	0	0	0	2
OG0027964	0	2	0	0	0	0	0	2
OG0027965	0	2	0	0	0	0	0	2
OG0027966	0	2	0	0	0	0	0	2
OG0027967	0	2	0	0	0	0	0	2
OG0027968	0	1	0	0	1	0	0	2
OG0027969	0	2	0	0	0	0	0	2
OG0027970	0	2	0	0	0	0	0	2
OG0027971	0	2	0	0	0	0	0	2
OG0027972	0	2	0	0	0	0	0	2
OG0027973	0	2	0	0	0	0	0	2
OG0027974	0	2	0	0	0	0	0	2
OG0027975	0	2	0	0	0	0	0	2
OG0027976	0	1	0	0	0	0	1	2
OG0027977	0	2	0	0	0	0	0	2
OG0027978	0	2	0	0	0	0	0	2
OG0027979	0	2	0	0	0	0	0	2
OG0027980	0	2	0	0	0	0	0	2
OG0027981	0	1	0	0	0	1	0	2
OG0027982	0	1	0	0	1	0	0	2
OG0027983	0	2	0	0	0	0	0	2
OG0027984	0	1	0	0	1	0	0	2
OG0027985	0	2	0	0	0	0	0	2
OG0027986	0	2	0	0	0	0	0	2
OG0027987	0	2	0	0	0	0	0	2
OG0027988	0	2	0	0	0	0	0	2
OG0027989	0	2	0	0	0	0	0	2
OG0027990	0	2	0	0	0	0	0	2
OG0027991	0	2	0	0	0	0	0	2
OG0027992	0	2	0	0	0	0	0	2
OG0027993	0	2	0	0	0	0	0	2
OG0027994	0	2	0	0	0	0	0	2
OG0027995	0	2	0	0	0	0	0	2
OG0027996	0	2	0	0	0	0	0	2
OG0027997	0	2	0	0	0	0	0	2
OG0027998	0	2	0	0	0	0	0	2
OG0027999	0	2	0	0	0	0	0	2
OG0028000	0	2	0	0	0	0	0	2
OG0028001	0	2	0	0	0	0	0	2
OG0028002	0	1	0	0	0	0	1	2
OG0028003	0	2	0	0	0	0	0	2
OG0028004	0	2	0	0	0	0	0	2
OG0028005	0	2	0	0	0	0	0	2
OG0028006	0	2	0	0	0	0	0	2
OG0028007	0	2	0	0	0	0	0	2
OG0028008	0	2	0	0	0	0	0	2
OG0028009	0	1	0	0	1	0	0	2
OG0028010	0	2	0	0	0	0	0	2
OG0028011	0	2	0	0	0	0	0	2
OG0028012	0	2	0	0	0	0	0	2
OG0028013	0	2	0	0	0	0	0	2
OG0028014	0	2	0	0	0	0	0	2
OG0028015	0	2	0	0	0	0	0	2
OG0028016	0	2	0	0	0	0	0	2
OG0028017	0	2	0	0	0	0	0	2
OG0028018	0	2	0	0	0	0	0	2
OG0028019	0	1	0	0	0	0	1	2
OG0028020	0	2	0	0	0	0	0	2
OG0028021	0	2	0	0	0	0	0	2
OG0028022	0	2	0	0	0	0	0	2
OG0028023	0	1	0	0	0	0	1	2
OG0028024	0	1	0	0	1	0	0	2
OG0028025	0	1	0	0	1	0	0	2
OG0028026	0	1	0	0	1	0	0	2
OG0028027	0	2	0	0	0	0	0	2
OG0028028	0	2	0	0	0	0	0	2
OG0028029	0	1	0	0	1	0	0	2
OG0028030	0	2	0	0	0	0	0	2
OG0028031	0	1	0	0	1	0	0	2
OG0028032	0	1	0	0	1	0	0	2
OG0028033	0	1	0	0	1	0	0	2
OG0028034	0	2	0	0	0	0	0	2
OG0028035	0	1	0	0	0	0	1	2
OG0028036	0	2	0	0	0	0	0	2
OG0028037	0	2	0	0	0	0	0	2
OG0028038	0	2	0	0	0	0	0	2
OG0028039	0	2	0	0	0	0	0	2
OG0028040	0	1	0	0	1	0	0	2
OG0028041	0	2	0	0	0	0	0	2
OG0028042	0	2	0	0	0	0	0	2
OG0028043	0	1	0	0	1	0	0	2
OG0028044	0	2	0	0	0	0	0	2
OG0028045	0	2	0	0	0	0	0	2
OG0028046	0	2	0	0	0	0	0	2
OG0028047	0	2	0	0	0	0	0	2
OG0028048	0	2	0	0	0	0	0	2
OG0028049	0	2	0	0	0	0	0	2
OG0028050	0	2	0	0	0	0	0	2
OG0028051	0	2	0	0	0	0	0	2
OG0028052	0	2	0	0	0	0	0	2
OG0028053	0	2	0	0	0	0	0	2
OG0028054	0	2	0	0	0	0	0	2
OG0028055	0	1	0	0	1	0	0	2
OG0028056	0	2	0	0	0	0	0	2
OG0028057	0	2	0	0	0	0	0	2
OG0028058	0	1	0	0	1	0	0	2
OG0028059	0	2	0	0	0	0	0	2
OG0028060	0	2	0	0	0	0	0	2
OG0028061	0	2	0	0	0	0	0	2
OG0028062	0	2	0	0	0	0	0	2
OG0028063	0	2	0	0	0	0	0	2
OG0028064	0	1	0	0	1	0	0	2
OG0028065	0	1	0	0	1	0	0	2
OG0028066	0	2	0	0	0	0	0	2
OG0028067	0	1	0	0	0	0	1	2
OG0028068	0	1	1	0	0	0	0	2
OG0028069	0	2	0	0	0	0	0	2
OG0028070	0	1	0	0	0	0	1	2
OG0028071	0	2	0	0	0	0	0	2
OG0028072	0	2	0	0	0	0	0	2
OG0028073	0	1	0	0	1	0	0	2
OG0028074	0	1	0	0	1	0	0	2
OG0028075	0	2	0	0	0	0	0	2
OG0028076	0	2	0	0	0	0	0	2
OG0028077	0	1	0	0	1	0	0	2
OG0028078	0	2	0	0	0	0	0	2
OG0028079	0	1	1	0	0	0	0	2
OG0028080	0	2	0	0	0	0	0	2
OG0028081	0	2	0	0	0	0	0	2
OG0028082	0	2	0	0	0	0	0	2
OG0028083	0	2	0	0	0	0	0	2
OG0028084	0	2	0	0	0	0	0	2
OG0028085	0	2	0	0	0	0	0	2
OG0028086	0	1	0	0	1	0	0	2
OG0028087	0	1	0	0	0	0	1	2
OG0028088	0	1	1	0	0	0	0	2
OG0028089	0	1	0	0	1	0	0	2
OG0028090	0	2	0	0	0	0	0	2
OG0028091	0	2	0	0	0	0	0	2
OG0028092	0	2	0	0	0	0	0	2
OG0028093	0	2	0	0	0	0	0	2
OG0028094	0	1	0	0	1	0	0	2
OG0028095	0	2	0	0	0	0	0	2
OG0028096	0	2	0	0	0	0	0	2
OG0028097	0	2	0	0	0	0	0	2
OG0028098	0	2	0	0	0	0	0	2
OG0028099	0	2	0	0	0	0	0	2
OG0028100	0	2	0	0	0	0	0	2
OG0028101	0	2	0	0	0	0	0	2
OG0028102	0	2	0	0	0	0	0	2
OG0028103	0	2	0	0	0	0	0	2
OG0028104	0	1	0	0	1	0	0	2
OG0028105	0	1	0	0	1	0	0	2
OG0028106	0	2	0	0	0	0	0	2
OG0028107	0	1	0	0	1	0	0	2
OG0028108	0	2	0	0	0	0	0	2
OG0028109	0	2	0	0	0	0	0	2
OG0028110	0	1	0	1	0	0	0	2
OG0028111	0	2	0	0	0	0	0	2
OG0028112	0	2	0	0	0	0	0	2
OG0028113	0	1	0	0	1	0	0	2
OG0028114	0	2	0	0	0	0	0	2
OG0028115	0	2	0	0	0	0	0	2
OG0028116	0	2	0	0	0	0	0	2
OG0028117	0	2	0	0	0	0	0	2
OG0028118	0	1	0	0	0	1	0	2
OG0028119	0	2	0	0	0	0	0	2
OG0028120	0	2	0	0	0	0	0	2
OG0028121	0	1	0	0	1	0	0	2
OG0028122	0	2	0	0	0	0	0	2
OG0028123	0	2	0	0	0	0	0	2
OG0028124	0	2	0	0	0	0	0	2
OG0028125	0	1	0	0	1	0	0	2
OG0028126	0	1	0	0	1	0	0	2
OG0028127	0	2	0	0	0	0	0	2
OG0028128	0	2	0	0	0	0	0	2
OG0028129	0	2	0	0	0	0	0	2
OG0028130	0	1	0	0	1	0	0	2
OG0028131	0	2	0	0	0	0	0	2
OG0028132	0	2	0	0	0	0	0	2
OG0028133	0	1	0	0	0	0	1	2
OG0028134	0	2	0	0	0	0	0	2
OG0028135	0	2	0	0	0	0	0	2
OG0028136	0	2	0	0	0	0	0	2
OG0028137	0	2	0	0	0	0	0	2
OG0028138	0	1	0	0	0	0	1	2
OG0028139	0	2	0	0	0	0	0	2
OG0028140	0	2	0	0	0	0	0	2
OG0028141	0	2	0	0	0	0	0	2
OG0028142	0	2	0	0	0	0	0	2
OG0028143	0	2	0	0	0	0	0	2
OG0028144	0	2	0	0	0	0	0	2
OG0028145	0	2	0	0	0	0	0	2
OG0028146	0	2	0	0	0	0	0	2
OG0028147	0	2	0	0	0	0	0	2
OG0028148	0	2	0	0	0	0	0	2
OG0028149	0	2	0	0	0	0	0	2
OG0028150	0	1	0	0	0	0	1	2
OG0028151	0	2	0	0	0	0	0	2
OG0028152	0	2	0	0	0	0	0	2
OG0028153	0	2	0	0	0	0	0	2
OG0028154	0	2	0	0	0	0	0	2
OG0028155	0	2	0	0	0	0	0	2
OG0028156	0	2	0	0	0	0	0	2
OG0028157	0	2	0	0	0	0	0	2
OG0028158	0	2	0	0	0	0	0	2
OG0028159	0	2	0	0	0	0	0	2
OG0028160	0	2	0	0	0	0	0	2
OG0028161	0	2	0	0	0	0	0	2
OG0028162	0	2	0	0	0	0	0	2
OG0028163	0	2	0	0	0	0	0	2
OG0028164	0	2	0	0	0	0	0	2
OG0028165	0	1	0	1	0	0	0	2
OG0028166	0	2	0	0	0	0	0	2
OG0028167	0	2	0	0	0	0	0	2
OG0028168	0	2	0	0	0	0	0	2
OG0028169	0	2	0	0	0	0	0	2
OG0028170	0	2	0	0	0	0	0	2
OG0028171	0	2	0	0	0	0	0	2
OG0028172	0	1	0	1	0	0	0	2
OG0028173	0	2	0	0	0	0	0	2
OG0028174	0	1	1	0	0	0	0	2
OG0028175	0	1	0	0	0	1	0	2
OG0028176	0	2	0	0	0	0	0	2
OG0028177	0	2	0	0	0	0	0	2
OG0028178	0	2	0	0	0	0	0	2
OG0028179	0	2	0	0	0	0	0	2
OG0028180	0	2	0	0	0	0	0	2
OG0028181	0	2	0	0	0	0	0	2
OG0028182	0	2	0	0	0	0	0	2
OG0028183	0	2	0	0	0	0	0	2
OG0028184	0	2	0	0	0	0	0	2
OG0028185	0	2	0	0	0	0	0	2
OG0028186	0	2	0	0	0	0	0	2
OG0028187	0	2	0	0	0	0	0	2
OG0028188	0	2	0	0	0	0	0	2
OG0028189	0	2	0	0	0	0	0	2
OG0028190	0	2	0	0	0	0	0	2
OG0028191	0	2	0	0	0	0	0	2
OG0028192	0	2	0	0	0	0	0	2
OG0028193	0	1	0	1	0	0	0	2
OG0028194	0	2	0	0	0	0	0	2
OG0028195	0	1	0	1	0	0	0	2
OG0028196	0	1	0	1	0	0	0	2
OG0028197	0	1	0	1	0	0	0	2
OG0028198	0	2	0	0	0	0	0	2
OG0028199	0	1	0	1	0	0	0	2
OG0028200	0	2	0	0	0	0	0	2
OG0028201	0	2	0	0	0	0	0	2
OG0028202	0	1	0	1	0	0	0	2
OG0028203	0	2	0	0	0	0	0	2
OG0028204	0	2	0	0	0	0	0	2
OG0028205	0	2	0	0	0	0	0	2
OG0028206	0	1	0	0	0	0	1	2
OG0028207	0	2	0	0	0	0	0	2
OG0028208	0	1	0	0	1	0	0	2
OG0028209	0	2	0	0	0	0	0	2
OG0028210	0	2	0	0	0	0	0	2
OG0028211	0	2	0	0	0	0	0	2
OG0028212	0	2	0	0	0	0	0	2
OG0028213	0	2	0	0	0	0	0	2
OG0028214	0	2	0	0	0	0	0	2
OG0028215	0	2	0	0	0	0	0	2
OG0028216	0	1	0	0	0	0	1	2
OG0028217	0	2	0	0	0	0	0	2
OG0028218	0	1	0	0	1	0	0	2
OG0028219	0	2	0	0	0	0	0	2
OG0028220	0	2	0	0	0	0	0	2
OG0028221	0	2	0	0	0	0	0	2
OG0028222	0	2	0	0	0	0	0	2
OG0028223	0	2	0	0	0	0	0	2
OG0028224	0	2	0	0	0	0	0	2
OG0028225	0	1	0	0	1	0	0	2
OG0028226	0	2	0	0	0	0	0	2
OG0028227	0	1	0	1	0	0	0	2
OG0028228	0	2	0	0	0	0	0	2
OG0028229	0	2	0	0	0	0	0	2
OG0028230	0	2	0	0	0	0	0	2
OG0028231	0	1	0	0	1	0	0	2
OG0028232	0	2	0	0	0	0	0	2
OG0028233	0	2	0	0	0	0	0	2
OG0028234	0	2	0	0	0	0	0	2
OG0028235	0	2	0	0	0	0	0	2
OG0028236	0	1	1	0	0	0	0	2
OG0028237	0	2	0	0	0	0	0	2
OG0028238	0	2	0	0	0	0	0	2
OG0028239	0	2	0	0	0	0	0	2
OG0028240	0	2	0	0	0	0	0	2
OG0028241	0	2	0	0	0	0	0	2
OG0028242	0	1	0	0	0	1	0	2
OG0028243	0	2	0	0	0	0	0	2
OG0028244	0	2	0	0	0	0	0	2
OG0028245	0	2	0	0	0	0	0	2
OG0028246	0	2	0	0	0	0	0	2
OG0028247	0	2	0	0	0	0	0	2
OG0028248	0	2	0	0	0	0	0	2
OG0028249	0	2	0	0	0	0	0	2
OG0028250	0	2	0	0	0	0	0	2
OG0028251	0	2	0	0	0	0	0	2
OG0028252	0	2	0	0	0	0	0	2
OG0028253	0	2	0	0	0	0	0	2
OG0028254	0	1	0	0	1	0	0	2
OG0028255	0	2	0	0	0	0	0	2
OG0028256	0	2	0	0	0	0	0	2
OG0028257	0	2	0	0	0	0	0	2
OG0028258	0	2	0	0	0	0	0	2
OG0028259	0	2	0	0	0	0	0	2
OG0028260	0	2	0	0	0	0	0	2
OG0028261	0	2	0	0	0	0	0	2
OG0028262	0	2	0	0	0	0	0	2
OG0028263	0	2	0	0	0	0	0	2
OG0028264	0	2	0	0	0	0	0	2
OG0028265	0	1	0	1	0	0	0	2
OG0028266	0	2	0	0	0	0	0	2
OG0028267	0	2	0	0	0	0	0	2
OG0028268	0	2	0	0	0	0	0	2
OG0028269	0	1	0	1	0	0	0	2
OG0028270	0	2	0	0	0	0	0	2
OG0028271	0	2	0	0	0	0	0	2
OG0028272	0	2	0	0	0	0	0	2
OG0028273	0	2	0	0	0	0	0	2
OG0028274	0	2	0	0	0	0	0	2
OG0028275	0	2	0	0	0	0	0	2
OG0028276	0	2	0	0	0	0	0	2
OG0028277	0	2	0	0	0	0	0	2
OG0028278	0	2	0	0	0	0	0	2
OG0028279	0	2	0	0	0	0	0	2
OG0028280	0	2	0	0	0	0	0	2
OG0028281	0	1	0	1	0	0	0	2
OG0028282	0	2	0	0	0	0	0	2
OG0028283	0	2	0	0	0	0	0	2
OG0028284	0	2	0	0	0	0	0	2
OG0028285	0	2	0	0	0	0	0	2
OG0028286	0	1	0	0	1	0	0	2
OG0028287	0	1	0	0	0	0	1	2
OG0028288	0	2	0	0	0	0	0	2
OG0028289	0	1	0	0	1	0	0	2
OG0028290	0	1	0	0	0	0	1	2
OG0028291	0	2	0	0	0	0	0	2
OG0028292	0	1	0	1	0	0	0	2
OG0028293	0	2	0	0	0	0	0	2
OG0028294	0	2	0	0	0	0	0	2
OG0028295	0	1	0	0	1	0	0	2
OG0028296	0	1	0	0	1	0	0	2
OG0028297	0	2	0	0	0	0	0	2
OG0028298	0	1	0	0	1	0	0	2
OG0028299	0	2	0	0	0	0	0	2
OG0028300	0	2	0	0	0	0	0	2
OG0028301	0	1	0	0	1	0	0	2
OG0028302	0	1	0	0	1	0	0	2
OG0028303	0	1	0	0	1	0	0	2
OG0028304	0	1	0	0	1	0	0	2
OG0028305	0	1	0	0	1	0	0	2
OG0028306	0	1	0	0	1	0	0	2
OG0028307	0	2	0	0	0	0	0	2
OG0028308	0	2	0	0	0	0	0	2
OG0028309	0	2	0	0	0	0	0	2
OG0028310	0	2	0	0	0	0	0	2
OG0028311	0	2	0	0	0	0	0	2
OG0028312	0	1	1	0	0	0	0	2
OG0028313	0	2	0	0	0	0	0	2
OG0028314	0	1	0	1	0	0	0	2
OG0028315	0	2	0	0	0	0	0	2
OG0028316	0	1	0	0	1	0	0	2
OG0028317	0	2	0	0	0	0	0	2
OG0028318	0	1	1	0	0	0	0	2
OG0028319	0	2	0	0	0	0	0	2
OG0028320	0	2	0	0	0	0	0	2
OG0028321	0	2	0	0	0	0	0	2
OG0028322	0	2	0	0	0	0	0	2
OG0028323	0	2	0	0	0	0	0	2
OG0028324	0	2	0	0	0	0	0	2
OG0028325	0	2	0	0	0	0	0	2
OG0028326	0	2	0	0	0	0	0	2
OG0028327	0	1	0	0	0	1	0	2
OG0028328	0	2	0	0	0	0	0	2
OG0028329	0	2	0	0	0	0	0	2
OG0028330	0	2	0	0	0	0	0	2
OG0028331	0	2	0	0	0	0	0	2
OG0028332	0	2	0	0	0	0	0	2
OG0028333	0	2	0	0	0	0	0	2
OG0028334	0	2	0	0	0	0	0	2
OG0028335	0	2	0	0	0	0	0	2
OG0028336	0	2	0	0	0	0	0	2
OG0028337	0	2	0	0	0	0	0	2
OG0028338	0	1	0	0	0	1	0	2
OG0028339	0	2	0	0	0	0	0	2
OG0028340	0	2	0	0	0	0	0	2
OG0028341	0	2	0	0	0	0	0	2
OG0028342	0	2	0	0	0	0	0	2
OG0028343	0	1	0	1	0	0	0	2
OG0028344	0	2	0	0	0	0	0	2
OG0028345	0	1	0	0	0	0	1	2
OG0028346	0	2	0	0	0	0	0	2
OG0028347	0	2	0	0	0	0	0	2
OG0028348	0	2	0	0	0	0	0	2
OG0028349	0	1	0	1	0	0	0	2
OG0028350	0	1	1	0	0	0	0	2
OG0028351	0	1	0	1	0	0	0	2
OG0028352	0	2	0	0	0	0	0	2
OG0028353	0	1	0	1	0	0	0	2
OG0028354	0	2	0	0	0	0	0	2
OG0028355	0	2	0	0	0	0	0	2
OG0028356	0	2	0	0	0	0	0	2
OG0028357	0	2	0	0	0	0	0	2
OG0028358	0	2	0	0	0	0	0	2
OG0028359	0	2	0	0	0	0	0	2
OG0028360	0	2	0	0	0	0	0	2
OG0028361	0	1	0	1	0	0	0	2
OG0028362	0	1	0	1	0	0	0	2
OG0028363	0	1	0	1	0	0	0	2
OG0028364	0	2	0	0	0	0	0	2
OG0028365	0	2	0	0	0	0	0	2
OG0028366	0	2	0	0	0	0	0	2
OG0028367	0	2	0	0	0	0	0	2
OG0028368	0	1	0	0	0	0	1	2
OG0028369	0	2	0	0	0	0	0	2
OG0028370	0	2	0	0	0	0	0	2
OG0028371	0	1	0	0	0	0	1	2
OG0028372	0	2	0	0	0	0	0	2
OG0028373	0	2	0	0	0	0	0	2
OG0028374	0	2	0	0	0	0	0	2
OG0028375	0	2	0	0	0	0	0	2
OG0028376	0	2	0	0	0	0	0	2
OG0028377	0	2	0	0	0	0	0	2
OG0028378	0	2	0	0	0	0	0	2
OG0028379	0	1	0	0	0	0	1	2
OG0028380	0	2	0	0	0	0	0	2
OG0028381	0	2	0	0	0	0	0	2
OG0028382	0	2	0	0	0	0	0	2
OG0028383	0	2	0	0	0	0	0	2
OG0028384	0	2	0	0	0	0	0	2
OG0028385	0	2	0	0	0	0	0	2
OG0028386	0	2	0	0	0	0	0	2
OG0028387	0	2	0	0	0	0	0	2
OG0028388	0	2	0	0	0	0	0	2
OG0028389	0	2	0	0	0	0	0	2
OG0028390	0	2	0	0	0	0	0	2
OG0028391	0	2	0	0	0	0	0	2
OG0028392	0	1	0	0	0	0	1	2
OG0028393	0	1	1	0	0	0	0	2
OG0028394	0	2	0	0	0	0	0	2
OG0028395	0	2	0	0	0	0	0	2
OG0028396	0	2	0	0	0	0	0	2
OG0028397	0	2	0	0	0	0	0	2
OG0028398	0	2	0	0	0	0	0	2
OG0028399	0	2	0	0	0	0	0	2
OG0028400	0	1	0	1	0	0	0	2
OG0028401	0	1	0	1	0	0	0	2
OG0028402	0	2	0	0	0	0	0	2
OG0028403	0	2	0	0	0	0	0	2
OG0028404	0	2	0	0	0	0	0	2
OG0028405	0	2	0	0	0	0	0	2
OG0028406	0	1	0	0	0	1	0	2
OG0028407	0	2	0	0	0	0	0	2
OG0028408	0	2	0	0	0	0	0	2
OG0028409	0	2	0	0	0	0	0	2
OG0028410	0	2	0	0	0	0	0	2
OG0028411	0	1	0	0	0	0	1	2
OG0028412	0	2	0	0	0	0	0	2
OG0028413	0	2	0	0	0	0	0	2
OG0028414	0	2	0	0	0	0	0	2
OG0028415	0	2	0	0	0	0	0	2
OG0028416	0	2	0	0	0	0	0	2
OG0028417	0	2	0	0	0	0	0	2
OG0028418	0	1	0	1	0	0	0	2
OG0028419	0	2	0	0	0	0	0	2
OG0028420	0	1	0	1	0	0	0	2
OG0028421	0	2	0	0	0	0	0	2
OG0028422	0	2	0	0	0	0	0	2
OG0028423	0	2	0	0	0	0	0	2
OG0028424	0	2	0	0	0	0	0	2
OG0028425	0	2	0	0	0	0	0	2
OG0028426	0	2	0	0	0	0	0	2
OG0028427	0	2	0	0	0	0	0	2
OG0028428	0	2	0	0	0	0	0	2
OG0028429	0	2	0	0	0	0	0	2
OG0028430	0	2	0	0	0	0	0	2
OG0028431	0	2	0	0	0	0	0	2
OG0028432	0	2	0	0	0	0	0	2
OG0028433	0	1	0	1	0	0	0	2
OG0028434	0	1	0	0	0	1	0	2
OG0028435	0	1	0	0	0	1	0	2
OG0028436	0	2	0	0	0	0	0	2
OG0028437	0	2	0	0	0	0	0	2
OG0028438	0	2	0	0	0	0	0	2
OG0028439	0	2	0	0	0	0	0	2
OG0028440	0	2	0	0	0	0	0	2
OG0028441	0	2	0	0	0	0	0	2
OG0028442	0	2	0	0	0	0	0	2
OG0028443	0	2	0	0	0	0	0	2
